NUMBER,AGE,WORKCLASS,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,SEX,HOURS_PER_WEEK,INCOME,CLUSTER
37960,45,Private,13,Others,Transport-moving,Male,40,<=50K,cluster3
37961,45,Private,4,Others,Craft-repair,Male,40,<=50K,cluster3
37962,60,Govt,8,Married,Exec-managerial,Male,40,<=50K,cluster3
37963,35,Private,10,Married,Exec-managerial,Male,40,<=50K,cluster3
37964,55,Private,10,Married,Sales,Male,40,<=50K,cluster3
37965,30,Private,9,Married,Transport-moving,Male,60,>50K,cluster3
37966,40,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
37967,35,Private,9,Never,Protective-serv,Male,40,<=50K,cluster3
37968,45,Private,4,Married,Handlers-cleaners,Male,40,<=50K,cluster3
37969,55,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
37970,30,Private,10,Married,Sales,Male,50,<=50K,cluster3
37971,65,SelfEmployed,8,Married,Craft-repair,Male,40,<=50K,cluster3
37972,60,Private,8,Married,Handlers-cleaners,Male,40,<=50K,cluster3
37973,45,Private,9,Others,Machine-op-inspct,Male,50,<=50K,cluster3
37974,25,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
37975,40,Private,12,Married,Machine-op-inspct,Male,40,<=50K,cluster3
37976,45,SelfEmployed,9,Married,Sales,Male,40,>50K,cluster3
37977,60,SelfEmployed,4,Married,Exec-managerial,Male,50,<=50K,cluster3
37978,55,Private,8,Married,Craft-repair,Male,40,>50K,cluster3
37979,40,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
37980,40,SelfEmployed,9,Never,Exec-managerial,Male,50,<=50K,cluster3
37981,30,Private,9,Others,Handlers-cleaners,Male,60,<=50K,cluster3
37982,55,Private,9,Others,Transport-moving,Male,50,<=50K,cluster3
37983,55,SelfEmployed,4,Married,Transport-moving,Male,70,<=50K,cluster3
37984,60,Private,9,Never,Exec-managerial,Male,40,<=50K,cluster3
37985,45,Private,10,Married,Adm-clerical,Male,40,<=50K,cluster3
37986,55,Govt,9,Married,Craft-repair,Male,30,<=50K,cluster3
37987,45,Private,9,Married,Adm-clerical,Male,40,<=50K,cluster3
37988,65,Private,8,Married,Craft-repair,Male,40,>50K,cluster3
37989,35,Govt,9,Never,Craft-repair,Male,40,<=50K,cluster3
37990,35,Private,13,Married,Craft-repair,Male,40,<=50K,cluster3
37991,30,Private,4,Married,Machine-op-inspct,Male,40,<=50K,cluster3
37992,45,Private,9,Married,Tech-support,Male,40,>50K,cluster3
37993,70,Private,4,Married,Machine-op-inspct,Male,20,<=50K,cluster3
37994,45,SelfEmployed,10,Married,Craft-repair,Male,30,>50K,cluster3
37995,65,Private,10,Married,Exec-managerial,Male,40,<=50K,cluster3
37996,40,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
37997,55,Private,4,Married,Machine-op-inspct,Male,40,<=50K,cluster3
37998,25,Private,9,Married,Transport-moving,Male,40,>50K,cluster3
37999,45,Private,9,Others,Craft-repair,Male,40,<=50K,cluster3
38000,55,Private,9,Married,Machine-op-inspct,Male,10,<=50K,cluster3
38001,30,Private,10,Married,Craft-repair,Male,40,<=50K,cluster3
38002,25,Private,9,Married,Farming-fishing,Male,50,<=50K,cluster3
38003,50,SelfEmployed,9,Married,Exec-managerial,Male,50,<=50K,cluster3
38004,60,Private,4,Married,Sales,Male,40,>50K,cluster3
38005,80,Private,4,Married,Sales,Male,10,<=50K,cluster3
38006,35,Private,8,Married,Transport-moving,Male,70,<=50K,cluster3
38007,55,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38008,25,SelfEmployed,10,Married,Sales,Male,30,<=50K,cluster3
38009,30,SelfEmployed,9,Others,Craft-repair,Male,50,>50K,cluster3
38010,45,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38011,30,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38012,30,Private,10,Married,Transport-moving,Male,40,<=50K,cluster3
38013,25,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38014,55,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38015,30,Private,13,Married,Craft-repair,Male,40,>50K,cluster3
38016,25,Private,10,Married,Sales,Male,40,<=50K,cluster3
38017,25,Private,10,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38018,20,SelfEmployed,9,Married,Other-service,Male,40,<=50K,cluster3
38019,55,Govt,12,Married,Other-service,Male,20,<=50K,cluster3
38020,25,Private,10,Others,Craft-repair,Male,40,<=50K,cluster3
38021,40,Private,12,Married,Other-service,Male,40,>50K,cluster3
38022,60,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38023,35,Private,12,Married,Craft-repair,Male,40,>50K,cluster3
38024,60,Private,8,Married,Prof-speciality,Male,40,<=50K,cluster3
38025,45,Private,9,Others,Craft-repair,Male,40,<=50K,cluster3
38026,35,Govt,9,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38027,55,SelfEmployed,9,Married,Sales,Male,50,>50K,cluster3
38028,30,Private,10,Married,Sales,Male,40,>50K,cluster3
38029,35,Private,10,Married,Craft-repair,Male,40,<=50K,cluster3
38030,25,Private,9,Married,Handlers-cleaners,Male,50,<=50K,cluster3
38031,25,Private,8,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38032,35,Private,8,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38033,35,Private,10,Never,Craft-repair,Male,40,<=50K,cluster3
38034,55,SelfEmployed,9,Married,Craft-repair,Male,40,<=50K,cluster3
38035,35,SelfEmployed,13,Others,Transport-moving,Male,50,<=50K,cluster3
38036,50,Private,9,Married,Sales,Male,50,>50K,cluster3
38037,35,Govt,4,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38038,55,SelfEmployed,4,Married,Craft-repair,Male,50,<=50K,cluster3
38039,50,Private,10,Others,Transport-moving,Male,40,<=50K,cluster3
38040,40,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38041,50,Private,9,Married,Transport-moving,Male,60,<=50K,cluster3
38042,50,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38043,50,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38044,35,Private,9,Others,Tech-support,Male,40,<=50K,cluster3
38045,50,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38046,50,Private,8,Married,Craft-repair,Male,40,<=50K,cluster3
38047,40,Private,10,Married,Craft-repair,Male,40,<=50K,cluster3
38048,80,Private,4,Married,Handlers-cleaners,Male,20,<=50K,cluster3
38049,35,SelfEmployed,8,Married,Prof-speciality,Male,10,<=50K,cluster3
38050,35,Private,9,Married,Adm-clerical,Male,40,<=50K,cluster3
38051,40,Govt,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38052,60,Private,4,Married,Adm-clerical,Male,40,<=50K,cluster3
38053,45,Private,10,Married,Sales,Male,40,<=50K,cluster3
38054,40,SelfEmployed,12,Married,Other-service,Male,70,<=50K,cluster3
38055,40,Private,8,Married,Machine-op-inspct,Male,30,<=50K,cluster3
38056,60,SelfEmployed,9,Others,Farming-fishing,Male,50,<=50K,cluster3
38057,35,Private,9,Never,Machine-op-inspct,Male,40,<=50K,cluster3
38058,45,Private,9,Married,Transport-moving,Male,70,>50K,cluster3
38059,45,Private,9,Married,Craft-repair,Male,50,<=50K,cluster3
38060,65,Private,8,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38061,70,Private,4,Married,Farming-fishing,Male,30,<=50K,cluster3
38062,35,SelfEmployed,9,Married,Exec-managerial,Male,30,<=50K,cluster3
38063,40,Govt,10,Married,Transport-moving,Male,40,<=50K,cluster3
38064,55,Govt,8,Married,Exec-managerial,Male,40,<=50K,cluster3
38065,30,Govt,8,Never,Craft-repair,Male,40,<=50K,cluster3
38066,30,Private,9,Married,Other-service,Male,40,<=50K,cluster3
38067,40,Private,9,Married,Other-service,Male,40,>50K,cluster3
38068,50,Private,8,Others,Machine-op-inspct,Male,40,>50K,cluster3
38069,55,Private,10,Married,Craft-repair,Male,40,<=50K,cluster3
38070,40,Private,12,Others,Sales,Male,40,<=50K,cluster3
38071,40,Private,9,Married,Exec-managerial,Male,40,<=50K,cluster3
38072,40,Private,10,Married,Adm-clerical,Male,40,<=50K,cluster3
38073,25,Private,12,Married,Craft-repair,Male,40,<=50K,cluster3
38074,35,Govt,8,Married,Craft-repair,Male,40,<=50K,cluster3
38075,45,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38076,40,Private,10,Married,Craft-repair,Male,40,<=50K,cluster3
38077,55,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38078,25,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38079,25,Private,9,Married,Adm-clerical,Male,40,>50K,cluster3
38080,35,Private,8,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38081,45,Private,9,Never,Transport-moving,Male,50,<=50K,cluster3
38082,30,Private,8,Married,Protective-serv,Male,40,<=50K,cluster3
38083,45,Private,10,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38084,45,Private,9,Married,Sales,Male,70,>50K,cluster3
38085,65,Private,10,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38086,45,Private,8,Married,Craft-repair,Male,40,<=50K,cluster3
38087,50,Private,9,Others,Transport-moving,Male,50,<=50K,cluster3
38088,45,SelfEmployed,12,Never,Sales,Male,50,<=50K,cluster3
38089,65,Private,4,Married,Transport-moving,Male,10,<=50K,cluster3
38090,50,Private,8,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38091,40,Private,13,Married,Craft-repair,Male,70,<=50K,cluster3
38092,50,Private,8,Married,Transport-moving,Male,40,<=50K,cluster3
38093,55,Private,9,Married,Transport-moving,Male,50,>50K,cluster3
38094,35,Private,10,Married,Adm-clerical,Male,40,<=50K,cluster3
38095,40,Private,9,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38096,40,Private,9,Others,Craft-repair,Male,40,<=50K,cluster3
38097,35,Private,9,Married,Adm-clerical,Male,40,<=50K,cluster3
38098,60,Private,4,Others,Transport-moving,Male,40,<=50K,cluster3
38099,65,SelfEmployed,9,Married,Farming-fishing,Male,70,<=50K,cluster3
38100,40,Private,9,Married,Other-service,Male,30,<=50K,cluster3
38101,55,Private,9,Others,Protective-serv,Male,20,<=50K,cluster3
38102,50,Private,12,Married,Craft-repair,Male,40,>50K,cluster3
38103,80,Govt,4,Others,Farming-fishing,Male,20,<=50K,cluster3
38104,45,Private,8,Others,Transport-moving,Male,40,<=50K,cluster3
38105,35,SelfEmployed,10,Married,Exec-managerial,Male,60,<=50K,cluster3
38106,60,SelfEmployed,14,Others,Farming-fishing,Male,30,<=50K,cluster3
38107,50,Private,8,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38108,35,Private,9,Married,Transport-moving,Female,50,<=50K,cluster3
38109,70,Private,10,Married,Sales,Male,10,<=50K,cluster3
38110,30,Private,10,Married,Craft-repair,Male,50,<=50K,cluster3
38111,40,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38112,50,Private,9,Married,Farming-fishing,Male,30,<=50K,cluster3
38113,55,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38114,40,Private,10,Never,Sales,Male,40,<=50K,cluster3
38115,40,Private,9,Never,Transport-moving,Male,40,<=50K,cluster3
38116,55,Private,8,Married,Craft-repair,Male,40,<=50K,cluster3
38117,45,SelfEmployed,14,Others,Transport-moving,Male,50,>50K,cluster3
38118,45,Private,9,Married,Adm-clerical,Male,40,<=50K,cluster3
38119,30,Private,9,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38120,40,Private,9,Married,Sales,Male,50,<=50K,cluster3
38121,40,Private,9,Married,Adm-clerical,Male,50,<=50K,cluster3
38122,50,Private,12,Others,Craft-repair,Male,40,<=50K,cluster3
38123,65,Private,9,Married,Other-service,Male,40,<=50K,cluster3
38124,40,SelfEmployed,8,Married,Craft-repair,Male,40,<=50K,cluster3
38125,60,Private,4,Married,Sales,Male,40,<=50K,cluster3
38126,45,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38127,40,Private,9,Never,Handlers-cleaners,Male,40,<=50K,cluster3
38128,35,SelfEmployed,9,Married,Farming-fishing,Male,60,<=50K,cluster3
38129,40,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38130,70,Govt,9,Married,Craft-repair,Male,10,<=50K,cluster3
38131,40,SelfEmployed,9,Others,Farming-fishing,Male,50,<=50K,cluster3
38132,25,Private,12,Never,Craft-repair,Male,40,>50K,cluster3
38133,70,Private,9,Married,Exec-managerial,Male,40,<=50K,cluster3
38134,55,Private,9,Married,Exec-managerial,Male,40,<=50K,cluster3
38135,35,Private,8,Married,Machine-op-inspct,Male,60,<=50K,cluster3
38136,45,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38137,35,Private,9,Others,Tech-support,Male,40,<=50K,cluster3
38138,25,Private,10,Married,Handlers-cleaners,Male,40,<=50K,cluster3
38139,60,SelfEmployed,8,Married,Exec-managerial,Male,40,>50K,cluster3
38140,55,Private,10,Married,Sales,Male,70,<=50K,cluster3
38141,45,Private,13,Others,Craft-repair,Male,50,<=50K,cluster3
38142,35,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38143,35,Govt,9,Married,Other-service,Male,40,<=50K,cluster3
38144,50,SelfEmployed,9,Never,Craft-repair,Male,50,<=50K,cluster3
38145,45,Govt,10,Married,Protective-serv,Male,40,<=50K,cluster3
38146,40,Private,4,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38147,40,SelfEmployed,4,Married,Farming-fishing,Male,10,<=50K,cluster3
38148,35,Private,9,Never,Exec-managerial,Male,50,<=50K,cluster3
38149,35,Private,4,Never,Other-service,Male,40,<=50K,cluster3
38150,40,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38151,50,Private,10,Married,Sales,Male,40,<=50K,cluster3
38152,30,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38153,40,Private,9,Others,Craft-repair,Male,40,<=50K,cluster3
38154,35,Private,8,Married,Farming-fishing,Male,70,<=50K,cluster3
38155,45,Private,10,Married,Craft-repair,Male,50,>50K,cluster3
38156,40,Govt,9,Others,Craft-repair,Male,40,<=50K,cluster3
38157,30,Private,9,Married,Transport-moving,Male,60,<=50K,cluster3
38158,45,Private,4,Married,Other-service,Male,40,<=50K,cluster3
38159,30,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38160,45,Private,8,Others,Craft-repair,Male,40,<=50K,cluster3
38161,80,SelfEmployed,4,Others,Farming-fishing,Male,10,<=50K,cluster3
38162,50,Private,9,Married,Tech-support,Male,40,<=50K,cluster3
38163,65,Private,12,Married,Adm-clerical,Male,50,<=50K,cluster3
38164,35,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38165,35,Private,8,Married,Transport-moving,Male,40,<=50K,cluster3
38166,55,Private,10,Married,Adm-clerical,Male,60,<=50K,cluster3
38167,30,Private,10,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38168,45,Govt,9,Married,Adm-clerical,Male,40,<=50K,cluster3
38169,40,Private,9,Never,Machine-op-inspct,Male,40,<=50K,cluster3
38170,45,Private,9,Married,Craft-repair,Male,30,<=50K,cluster3
38171,40,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38172,60,SelfEmployed,10,Married,Farming-fishing,Male,50,>50K,cluster3
38173,40,Private,9,Married,Handlers-cleaners,Male,40,>50K,cluster3
38174,30,SelfEmployed,10,Married,Farming-fishing,Male,40,<=50K,cluster3
38175,40,Private,9,Never,Exec-managerial,Male,40,<=50K,cluster3
38176,35,Private,9,Married,Craft-repair,Male,40,<=50K,cluster3
38177,30,Private,10,Married,Adm-clerical,Male,40,<=50K,cluster3
38178,40,Private,8,Others,Machine-op-inspct,Male,40,<=50K,cluster3
38179,30,Private,9,Married,Craft-repair,Male,60,<=50K,cluster3
38180,40,Private,9,Never,Exec-managerial,Male,40,<=50K,cluster3
38181,40,Private,12,Married,Craft-repair,Male,40,>50K,cluster3
38182,65,Private,9,Married,Handlers-cleaners,Male,30,<=50K,cluster3
38183,40,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38184,75,SelfEmployed,8,Married,Craft-repair,Male,10,<=50K,cluster3
38185,20,Private,4,Never,Machine-op-inspct,Male,40,<=50K,cluster3
38186,35,SelfEmployed,9,Married,Exec-managerial,Male,70,<=50K,cluster3
38187,50,Govt,9,Never,Other-service,Male,40,<=50K,cluster3
38188,50,Private,10,Never,Handlers-cleaners,Male,30,<=50K,cluster3
38189,35,Private,9,Others,Craft-repair,Male,40,<=50K,cluster3
38190,30,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38191,55,Private,13,Married,Craft-repair,Male,40,<=50K,cluster3
38192,55,SelfEmployed,4,Married,Farming-fishing,Male,50,<=50K,cluster3
38193,25,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38194,45,SelfEmployed,4,Married,Farming-fishing,Male,70,>50K,cluster3
38195,35,Private,9,Married,Craft-repair,Male,50,<=50K,cluster3
38196,40,Private,8,Never,Transport-moving,Male,40,<=50K,cluster3
38197,50,Private,8,Married,Farming-fishing,Male,30,<=50K,cluster3
38198,35,Private,8,Others,Craft-repair,Male,50,<=50K,cluster3
38199,35,Private,10,Married,Craft-repair,Male,40,>50K,cluster3
38200,25,SelfEmployed,9,Married,Sales,Male,50,<=50K,cluster3
38201,50,SelfEmployed,9,Married,Exec-managerial,Male,50,<=50K,cluster3
38202,50,Private,4,Married,Other-service,Male,40,<=50K,cluster3
38203,70,Private,9,Married,Other-service,Male,40,<=50K,cluster3
38204,45,Govt,8,Others,Craft-repair,Male,40,<=50K,cluster3
38205,40,Private,9,Married,Transport-moving,Male,50,<=50K,cluster3
38206,40,Govt,9,Married,Craft-repair,Male,40,<=50K,cluster3
38207,35,Private,9,Others,Transport-moving,Male,40,<=50K,cluster3
38208,30,Private,8,Married,Machine-op-inspct,Male,50,<=50K,cluster3
38209,35,Private,4,Married,Craft-repair,Male,40,<=50K,cluster3
38210,50,Private,8,Others,Transport-moving,Male,40,<=50K,cluster3
38211,45,Private,8,Married,Craft-repair,Male,50,>50K,cluster3
38212,35,Private,10,Married,Tech-support,Male,40,<=50K,cluster3
38213,45,Private,9,Married,Transport-moving,Male,40,>50K,cluster3
38214,35,Private,12,Others,Craft-repair,Male,40,<=50K,cluster3
38215,55,Private,8,Married,Craft-repair,Male,40,>50K,cluster3
38216,35,Private,8,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38217,45,Private,9,Married,Transport-moving,Female,50,<=50K,cluster3
38218,25,SelfEmployed,9,Married,Farming-fishing,Male,40,<=50K,cluster3
38219,55,Private,4,Married,Other-service,Male,40,<=50K,cluster3
38220,50,Private,8,Never,Other-service,Male,30,<=50K,cluster3
38221,65,Private,8,Married,Craft-repair,Male,40,>50K,cluster3
38222,35,Private,9,Married,Adm-clerical,Male,40,>50K,cluster3
38223,40,Private,9,Married,Craft-repair,Male,60,>50K,cluster3
38224,25,SelfEmployed,9,Married,Exec-managerial,Male,40,<=50K,cluster3
38225,65,Private,9,Married,Machine-op-inspct,Male,40,>50K,cluster3
38226,50,Private,10,Married,Sales,Male,40,<=50K,cluster3
38227,50,Govt,9,Married,Craft-repair,Male,40,>50K,cluster3
38228,45,Govt,9,Married,Craft-repair,Male,40,>50K,cluster3
38229,50,Private,15,Never,Farming-fishing,Male,50,<=50K,cluster3
38230,40,SelfEmployed,9,Others,Craft-repair,Male,40,<=50K,cluster3
38231,45,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38232,40,Private,9,Never,Handlers-cleaners,Male,40,<=50K,cluster3
38233,35,Private,9,Married,Craft-repair,Male,60,>50K,cluster3
38234,40,Private,9,Married,Transport-moving,Male,40,<=50K,cluster3
38235,25,Private,10,Married,Craft-repair,Male,50,<=50K,cluster3
38236,40,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38237,40,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38238,40,Private,9,Married,Craft-repair,Male,50,<=50K,cluster3
38239,35,Private,8,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38240,30,Govt,10,Married,Other-service,Male,40,<=50K,cluster3
38241,60,Private,9,Others,Sales,Male,40,<=50K,cluster3
38242,40,Private,4,Married,Handlers-cleaners,Male,70,<=50K,cluster3
38243,45,Private,10,Married,Other-service,Male,40,<=50K,cluster3
38244,60,SelfEmployed,10,Married,Craft-repair,Male,20,<=50K,cluster3
38245,35,Private,9,Married,Tech-support,Male,40,>50K,cluster3
38246,40,Private,9,Married,Craft-repair,Male,40,>50K,cluster3
38247,40,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38248,45,SelfEmployed,13,Married,Farming-fishing,Male,50,<=50K,cluster3
38249,40,Govt,9,Married,Sales,Male,40,<=50K,cluster3
38250,60,SelfEmployed,4,Married,Exec-managerial,Male,40,>50K,cluster3
38251,35,Private,12,Married,Sales,Male,40,<=50K,cluster3
38252,60,Private,9,Married,Adm-clerical,Male,40,<=50K,cluster3
38253,70,SelfEmployed,9,Married,Farming-fishing,Male,50,<=50K,cluster3
38254,65,Private,9,Married,Craft-repair,Male,50,<=50K,cluster3
38255,35,Govt,10,Never,Tech-support,Male,40,<=50K,cluster3
38256,65,Private,10,Married,Other-service,Male,20,<=50K,cluster3
38257,35,Private,10,Others,Sales,Male,50,<=50K,cluster3
38258,35,Private,13,Married,Craft-repair,Male,40,<=50K,cluster3
38259,75,SelfEmployed,9,Married,Farming-fishing,Male,10,<=50K,cluster3
38260,40,SelfEmployed,10,Married,Craft-repair,Male,30,<=50K,cluster3
38261,45,Private,12,Others,Craft-repair,Male,40,<=50K,cluster3
38262,30,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38263,50,Private,12,Married,Craft-repair,Male,50,>50K,cluster3
38264,25,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38265,45,Private,9,Married,Machine-op-inspct,Male,40,<=50K,cluster3
38266,35,Private,8,Others,Craft-repair,Male,40,<=50K,cluster3
38267,40,SelfEmployed,9,Married,Craft-repair,Male,50,<=50K,cluster3
38268,55,Govt,9,Married,Other-service,Male,40,<=50K,cluster3
38269,45,Private,8,Married,Craft-repair,Male,40,<=50K,cluster3
38270,65,Private,10,Married,Transport-moving,Male,40,>50K,cluster3
